Gram panchayat,Village,Sample source,Sample tested date,Temperature, Colour, Odour, Taste, Turbidity, pH,TDS, Total Alkalinity, Chloride, Fluoride, Nitrate, Sulphate, Total Hardness, Iron,Conductivity,Portability
Vadoli Bhikeshwar,Vadoli Bhikeshwar,Anganwadi name : Anganwadi 228,45112,30,2,0,0,0.2,7.3,662,98,122,1.45,33.26,0.3,262,0.1,878,1
Vadoli Bhikeshwar,Vadoli Bhikeshwar,School name : z.p.school,45112,30,2,0,0,0.2,7.2,222,78,42,0.2,1.66,0.8,150,0.09,298,1
Vadoli Bhikeshwar,Vadoli Bhikeshwar,Individual house tap water Shashikant Sutar,45112,30,3,0,0,0.2,7.2,226,78,22,1.46,0.1,0.6,180,0.12,302,1
Vadoli Bhikeshwar,Vadoli Bhikeshwar,Individual house tap water Mohan Kirtawade,45112,30,2,0,0,0.2,7.2,222,78,42,0.2,1.66,0.8,150,0.09,298,1
Vadoli Bhikeshwar,Vadoli Bhikeshwar,"Source Type : Open Well, location : NEAR ROAD",45112,30,2,0,0,0.2,7.3,662,98,122,1.45,33.26,0.3,262,0.1,878,1
Vadoli Bhikeshwar,Vadoli Bhikeshwar,,45112,30,2,0,0,0.2,7.2,226,78,22,1.46,0.1,0.6,180,0.12,302,1
Vadoli Nileshwar,Vadoli Nileshwar,Individual house tap water ARUN PARBATI PAWAR,45175,26,0,0,0,0.5,7.3,160,34,33,0.001,0.12,0.9,211,0.02,210,1
Vadoli Nileshwar,Vadoli Nileshwar,Individual house tap water Sunil Patil,45089,33,2,0,0,0.5,7.3,372,130,112,0.98,25,3,114,0.06,584,1
Vadoli Nileshwar,Vadoli Nileshwar,"Others, location : NILESHWAR VIDYALAY VADOLI LILESHWAR",45089,25,2,0,0,0.5,7.2,370,128,110,0.88,24.6,3,112,0.05,582,1
Vadoli Nileshwar,Vadoli Nileshwar,School name : z.p.school,45089,25,2,0,0,0.5,7.3,372,130,112,0.98,25,3,114,0.06,584,1
Vadoli Nileshwar,Vadoli Nileshwar,"Source Type : Open Well, location : IN HABITATION",45089,33,3,0,0,0.5,7.3,372,130,112,0.98,25,3,114,0.06,584,1
Vadoli Nileshwar,Vadoli Nileshwar,"Others, location : Near Z P School",45089,33,2,0,0,0.5,7.2,372,130,112,0.98,25,3,114,0.06,584,1
Vadoli Nileshwar,Vadoli Nileshwar,Anganwadi name : anganwadi 231,45089,33,2,0,0,0.5,7.3,372,130,112,0.98,25,3,114,0.06,584,1
Vadoli Nileshwar,Vadoli Nileshwar,Anganwadi name : anganwadi new,45089,33,2,0,0,0.5,7.2,370,128,110,0.88,24.6,3,112,0.05,582,1
Vagheri,Vagheri,"Source Type : Open Well, location : in habitaiton",45079,25,2,0,0,0.5,7.3,667,60,72,0.14,36.5,1.6,360,0.16,1042,1
Vagheri,Vagheri,"Source Type : Open Well, location : in habitaiton",45079,34,3,0,0,0.5,7.3,669,60,72,0.12,38,1.8,356,0.14,1045,1
Vagheri,Vagheri,", location : Location : GAOTHAN [ Source type : Deep Tubewell ] [ schemeId : 6314073, scheme name : GAOTHAN, Type : Handpump ]",45079,34,3,0,0,0.5,7.3,670,58,72,0.14,38.2,1.8,360,0.16,1049,1
Vagheri,Vagheri,"Source Type : Open Well, location : in habitaiton",45148,,,,,,,,,,0.001,,,,,,0
Vahagaon,Vahagaon,Anganwadi name : Anganwadi,45173,26,0,0,0,0.4,7,160,34,33,0.001,0.12,0.9,211,0.02,211,1
Vahagaon,Vahagaon,"Source Type : River, location : GAOTHAN",45194,26,0,0,0,0.5,7.3,160,34,33,0.001,0.12,0.9,211,0.06,256,1
Vahagaon,Vahagaon,", location : Location : Bhairavnath Mandir [ Source type : Open Well ] [ schemeId : 6314078, scheme name : Bhairavnath Mandir, Type : Handpump ]",45089,33,3,0,0,0.6,7.2,494,124,40,0.29,6.1,1.1,286,0.09,655,1
Vahagaon,Vahagaon,Anganwadi name : anganwadi -244,45089,33,3,0,0,0.6,7.2,494,124,40,0.29,6.1,1.1,286,0.09,655,1
Vahagaon,Vahagaon,", location : Location : near Pry.school [ Source type : Deep Tubewell ] [ schemeId : 6314077, scheme name : near Pry.school, Type : Handpump ]",45089,33,3,0,0,0.6,7.3,650,140,80,0.4,26.5,3.6,400,0.09,863,1
Vahagaon,Vahagaon,", location : Location : Beghar/Boudh vasti [ Source type : Deep Tubewell ] [ schemeId : 6314075, scheme name : Beghar/Boudh vasti, Type : Handpump ]",45089,33,3,0,0,0.6,7.2,498,122,42,0.6,18.7,2.2,292,0.08,670,1
Vanarwadi,Vanarwadi,"Source Type : Open Well, location : NEAR GAOTHAN",45189,26,0,0,0,0.5,7.3,160,34,33,0.001,0.12,0.9,211,0.06,368,1
Vanarwadi,Vanarwadi,"Others, location : Grampanchayat Samor Hand Pump",45194,26,0,0,0,0.5,7.3,160,34,33,0.001,0.12,0.9,211,0.06,211,1
Vanarwadi,Vanarwadi,"Others, location : shankar todakar hand pump",45194,26,0,0,0,0.5,7.3,160,34,33,0.001,0.12,0.9,211,0.06,210,1
Vanarwadi,Vanarwadi,Anganwadi name : anganwadi,45194,26,0,0,0,0.5,7.3,160,34,33,0.11,0.12,0.9,211,0.06,210,1
Vanavasmachi (s.gad),Vanwasmachi S.gadh.,"Source Type : Open Well, location : NEAR GOATHAN",45070,34,0,0,0,0.2,7.1,226,20,20,0.09,16.6,0.08,160,0.06,353,1
Vanwasmachi Khodashi,Vanwasmachi Khodashi,School name : Z P SCHOOL VANVASMACHI S GADH,45121,30,2,0,0,0.6,7.3,546,84,52,0.12,35.97,0.74,208,0.1,721,1
Vanwasmachi Khodashi,Vanwasmachi Khodashi,", location : Location : NH-4 ROAD NEAR [ Source type : Open Well ] [ schemeId : 6314086, scheme name : NH-4 ROAD NEAR, Type : Handpump ]",45121,30,3,0,0,0.6,7.3,560,92,44,0.1,38.25,1.95,292,0.1,740,1
Vanwasmachi Khodashi,Vanwasmachi Khodashi,"Source Type : Open Well, location : in habitaiton",45121,30,2,0,0,0.6,7.3,546,84,52,0.12,35.97,0.74,208,0.1,721,1
Vanwasmachi Khodashi,Vanwasmachi Khodashi,"Others, location : VITTHAL WARD",45194,26,0,0,0,0.5,7.3,160,34,33,0.001,0.12,0.9,186,0.06,211,1
Vanwasmachi Khodashi,Vanwasmachi Khodashi,Anganwadi name : anganwadi -221,45121,30,2,0,0,0.6,7.4,750,112,72,0.1,43.4,1.24,296,0.1,993,1
Varade,Varade,"Source Type : Open Well, location : VARADE 226",45112,30,3,0,0,0.6,7.2,148,30,14,0.2,12.6,1.5,78,0.08,236,1
Varade,Varade,", location : Location : Chambhar Vasti [ Source type : Deep Tubewell ] [ schemeId : 6314095, scheme name : Chambhar Vasti, Type : Handpump ]",45112,30,2,0,0,0.6,7.2,428,86,58,0.3,12,1.6,246,0.1,676,1
Varade,Varade,Anganwadi name : Anganwadi 227,45112,30,2,0,0,0.6,7.2,148,30,14,0.2,12.6,1.5,78,0.08,0.08,1
Varade,Varade,Individual house tap water sunanda jalindar hajare house tap water,45112,30,2,0,0,0.6,7.2,148,30,14,0.2,12.6,1.5,78,0.08,236,1
Varade,Varade,Individual house tap water dilip keru shirsat house tap water,45112,30,2,0,0,0.6,7.2,428,86,58,0.3,12,1.6,246,0.1,676,1
Varunji,Varunji,"PrivateTube well / Bore well / Well, location : z.p school warunji",45079,34,2,0,0,0.6,7,82,8,20,0.12,0.28,2.01,48,0.05,130,1
Varunji,Varunji,"PrivateTube well / Bore well / Well, location : z.p.scool jijamatanagar waarunji",45079,34,2,0,0,0.6,7,82,8,20,0.12,0.28,2.01,48,0.05,130,1
Varunji,Varunji,"PrivateTube well / Bore well / Well, location : anganwadi kra.297",45079,34,2,0,0,0.6,7.69,1328,156,164,0.16,14.29,14.76,556,0.36,1764,1
Varunji,Varunji,"PrivateTube well / Bore well / Well, location : Anaganwadi kra.295",45079,34,2,0,0,0.6,7,82,8,20,0.12,0.28,2.01,48,0.05,130,1
Varunji,Varunji,"PrivateTube well / Bore well / Well, location : Anganwadi no-296",45079,34,2,0,0,0.6,7.69,1328,156,164,0.16,14.29,14.76,556,0.36,1764,1
Varunji,Varunji,"PrivateTube well / Bore well / Well, location : Anaganwadi no-298",45079,34,2,0,0,0.6,7,82,8,20,0.12,0.28,2.01,48,0.05,130,1
Varunji,Varunji,"PrivateTube well / Bore well / Well, location : Anganwaadi no-293",45079,34,2,0,0,0.6,7,82,8,20,0.12,0.28,2.01,48,0.05,130,1
Varunji,Varunji,"PrivateTube well / Bore well / Well, location : Anganwadi no-294",45079,34,2,0,0,0.6,7,82,8,20,0.12,0.28,2.01,48,0.05,130,1
Varunji,Varunji,"PrivateTube well / Bore well / Well, location : sahyadri mini Anganwadi no-1",45079,34,2,0,0,0.6,7.69,1328,156,164,0.16,14.29,14.76,556,0.36,1764,1
Varunji,Varunji,"PrivateTube well / Bore well / Well, location : june gaav mini Aganwaadi no-2",45079,34,2,0,0,0.6,7,82,8,20,0.12,0.28,2.01,48,0.05,130,1
Varunji,Varunji,"PrivateTube well / Bore well / Well, location : pandurang laxman gurav nal",45079,34,2,0,0,0.6,7.69,1328,156,164,0.16,14.29,14.76,556,0.36,1764,1
Varunji,Varunji,"PrivateTube well / Bore well / Well, location : sindhutai suresh sutar",45079,34,2,0,0,0.6,7,82,8,20,0.12,0.28,2.01,48,0.05,130,1
Varunji,Varunji,"PrivateTube well / Bore well / Well, location : kaka patil shet vihir",45196,26,0,0,0,0.5,7.3,160,34,33,0.11,0.12,0.9,211,0.06,256,1
Varunji,Varunji,"PrivateTube well / Bore well / Well, location : june gavthan vihir river",45196,26,0,0,0,0.5,7.3,160,34,33,0.001,0.12,0.9,211,0.06,211,1
Varunji,Varunji,"PrivateTube well / Bore well / Well, location : RANGRAO PATIL BORE",45079,34,0,0,0,0.8,7.4,660,168,60,0.11,51.42,1.33,300,0.05,876,1
Varunji,Varunji,"PrivateTube well / Bore well / Well, location : JIJAMATANAGAR",45079,34,2,0,0,0.6,,82,8,20,0.12,0.28,2,48,0.05,130,1
Vasantgadh,Vasantgad,Anganwadi name : anganwadi 281,45079,34,2,0,0,0.5,7.1,299,84,20,0.32,28.27,0.98,180,0.07,398,1
Vasantgadh,Vasantgad,Anganwadi name : anganwadi 282,45079,34,2,0,0,0.5,7.1,220,44,20,0.19,12.84,0.57,128,0.1,296,1
Vasantgadh,Vasantgad,Anganwadi name : anganwadi 280,45079,34,2,0,0,0.5,,220,44,20,0.19,12.84,0.57,128,0.1,296,1
Vasantgadh,Vasantgad,"Source Type : Open Well, location : GAOTHAN",45079,34,0,0,0,0.5,7.1,299,84,20,0.32,28.27,0.98,180,0.07,398,1
Vasantgadh,Vasantgad,", location : Location : NEAR HANUMAN MANDIR [ Source type : Deep Tubewell ] [ schemeId : 6314114, scheme name : NEAR HANUMAN MANDIR, Type : Handpump ]",45079,34,2,0,0,0.61,7.51,224,44,20,0.19,12.84,0.57,128,0.1,297,1
Vasantgadh,Vasantgad,", location : Location : NEAR NIVAS CHAVAN [ Source type : Deep Tubewell ] [ schemeId : 6314118, scheme name : NEAR NIVAS CHAVAN, Type : Handpump ]",45079,34,0,0,0,0.6,7.1,222,44,20,0.19,12.84,0.57,128,0.1,296,1
Vasantgadh,Vasantgad,", location : Location : NEAR HIGH SCHOOL [ Source type : Deep Tubewell ] [ schemeId : 6314117, scheme name : NEAR HIGH SCHOOL, Type : Handpump ]",45079,34,3,0,0,0.4,7.58,302,84,20,0.32,28.27,0.98,180,0.07,401,1
Vasantgadh,Vasantgad,", location : Location : NEAR LAXIMI MANDIR [ Source type : Open Well ] [ schemeId : 6314113, scheme name : NEAR LAXIMI MANDIR, Type : Handpump ]",45079,34,0,0,0,0.5,7.1,220,44,20,0.19,12.84,0.57,128,0.1,296,1
Vasti Sakurdi,Vasti Sakurdi,Individual house tap water sadashiv govind nanavre,45079,34,2,0,0,0.6,7.1,216,24,24,0.12,13.18,0.55,124,0.06,288,1
Vasti Sakurdi,Vasti Sakurdi,Individual house tap water Hanmant Ananda Jadhav,45079,34,2,0,0,0.6,7.1,222,44,20,0.19,12.84,0.57,128,0.1,296,1
Vasti Sakurdi,Vasti Sakurdi,", location : Location : DALIT VASTI [ Source type : Deep Tubewell ] [ schemeId : 6314119, scheme name : DALIT VASTI, Type : Handpump ]",45079,34,2,0,0,0.61,7.51,224,44,20,0.19,12.84,0.57,128,0.1,297,1
Vasti Sakurdi,Vasti Sakurdi,"Source Type : Open Well, location : NEAR GAONTHAN",45195,26,0,0,0,0.5,7.3,160,34,33,0.001,0.12,0.9,211,0.06,296,1
Vasti Sakurdi,Vasti Sakurdi,Anganwadi name : anganwadi,45079,34,2,0,0,0.6,7.1,222,44,20,0.19,12.84,0.57,128,0.1,296,1
Vasti Sakurdi,Vasti Sakurdi,Anganwadi name : anganwadi 300,45079,34,2,0,0,0.6,7.1,216,24,24,0.12,13.18,0.55,124,0.06,288,1
Vasti Sakurdi,Vasti Sakurdi,"Source Type : Open Well, location : NEAR GAONTHAN",45079,34,2,0,0,0.6,7.1,216,24,24,0.12,13.18,0.6,124,0.06,288,1
Vathar,Vathar,Public tap water location : -----,45264,,,,,,,,,,,,,,0,,0
Vathar,Vathar,Public tap water location : -----,45264,,0,,,,,,,,,,,,,,0
Vathar,Vathar,Public tap water location : -----,45264,,0,,,,,,,,,,,,,,0
Vathar,Vathar,Public tap water location : -----,45264,,0,,,,,,,,,,,,,,0
Vathar,Vathar,Public tap water location : -----,45264,,0,,,,,,,,,,,,,,0
Vathar,Vathar,Public tap water location : -----,45264,,0,,,,,,,,,,,,,,0
Vathar,Vathar,Public tap water location : -----,45264,,0,,,,,,,,,,,,,,0
Vathar,Vathar,Public tap water location : -----,45348,,0,,,,,,,,,,,,,,0
Vathar,Vathar,Public tap water location : -----,45348,,0,,,,,,,,,,,,,,0
Vathar,Vathar,"Others, location : Smashanbhumi",45085,33,0,0,0,0.6,7.9,1440,356,160,0.06,50,6,476,0.06,2260,1
Vathar,Vathar,", location : Location : More wada [ Source type : Deep Tubewell ] [ schemeId : 6314133, scheme name : More wada, Type : Handpump ]",45195,26,0,0,0,0.5,7.3,160,34,33,0.001,0.12,1,211,0.06,256,1
Vathar,Vathar,", location : Location : Prakash Patil house [ Source type : Deep Tubewell ] [ schemeId : 6314137, scheme name : Prakash Patil house, Type : Handpump ]",45085,33,2,0,0,0.6,7.4,1120,256,356,0.1,49.24,11.4,360,0.09,1751,1
Vathar,Vathar,", location : Location : Vasant Gavade house [ Source type : Deep Tubewell ] [ schemeId : 6314138, scheme name : Vasant Gavade house, Type : Handpump ]",45085,33,2,0,0,0.6,7.2,377,84,84,0.27,6.79,3.2,204,0,587,1
Vathar,Vathar,"Others, location : Gavthan",45085,33,2,0,0,0.6,7.2,405,84,84,0.16,6.22,2.4,156,0,632,1
Vathar,Vathar,"Others, location : Bheghar Vasti",45085,33,2,0,0,0.6,7.4,1053,172,40,0.11,54.77,3.6,380,0.12,1650,1
Vathar,Vathar,"Others, location : Gavthan",45085,33,2,0,0,0.6,7.4,1076,160,172,0.08,54.61,6,336,0.12,1681,1
Vijaynagar,Vijaynagar,", location : Location : KOYANA RIVER [ Source type : Open Well ] [ schemeId : 6314141, scheme name : KOYANA RIVER, Type : Handpump ]",45196,26,0,0,0,0.5,7.3,160,34,33,0.001,0.12,0.9,198,0.06,211,1
Vijaynagar,Vijaynagar,Anganwadi name : ANGANWADI 283,45131,26,2,0,0,0.8,7.2,246,80,40,0.51,0.5,3.1,124,0.1,326,1
Vijaynagar,Vijaynagar,Anganwadi name : Vijaynagar 284 MSEB Office,45131,26,2,0,0,0.8,7.2,244,78,38,0.46,0.45,2.8,120,0.11,330,1
Vijaynagar,Vijaynagar,School name : z.p.school,45131,26,2,0,0,0.8,7.2,246,80,40,0.51,0.5,3.1,124,0.1,326,1
Vijaynagar,Vijaynagar,"Others, location : High School",45131,26,2,0,0,0.8,7.2,244,78,38,0.46,0.45,2.8,120,0.11,330,1
Vijaynagar,Vijaynagar,"Others, location : Sanjay Bandu Jadhav House",45176,26,0,0,0,0.4,7.3,160,34,33,0.001,0.12,0.9,211,0.02,256,1
Vijaynagar,Vijaynagar,"Others, location : Prakash D. Jadhav",45131,26,2,0,0,0.8,7.2,244,78,38,0.46,0.45,2.8,120,0.11,330,1
Virvade,Virvade,Anganwadi name : viravde 225 (gavthan),45176,32,0,0,0,0.4,7.3,160,34,33,0.001,0.12,0.9,211,0.02,368,1
Virvade,Virvade,Anganwadi name : Viravde MSEB,45176,32,0,0,0,0.5,7.3,160,34,33,0.001,0.12,2.6,211,0.06,368,1
Virvade,Virvade,Anganwadi name : Viravde 223 Datanager,45176,26,0,0,0,0.5,7.3,160,34,33,0.001,1,0.9,211,0.012,256,1
Virvade,Virvade,Anganwadi name : Viravde 224,45176,32,0,0,0,0.5,7,160,34,33,0.001,0.12,0.9,186,0.06,368,1
Virvade,Virvade,Anganwadi name : Mini Virvade madane wasti,45176,32,0,0,0,0.4,7.3,160,34,33,0.001,0.12,0.9,186,0.02,368,1
Virvade,Virvade,School name : z.p.school,45176,32,0,0,0,0.5,7.3,160,34,33,0.001,0.12,2.6,198,0.06,368,1
Virvade,Virvade,Individual house tap water Sachin Ramdas Pawar,45176,32,0,0,0,0.4,7,380,34,42,0.001,19.6,0.9,198,0.06,368,1
Virvade,Virvade,Individual house tap water Bhagvan Shankar Jadhav,45176,26,0,0,0,0.4,7.3,160,34,33,0.001,1,0.9,186,0.06,368,1
Virvade,Virvade,", location : Location : near gavthan [ Source type : Deep Tubewell ] [ schemeId : 1296, scheme name : VIRWADE, Type : Handpump ]",45079,34,0,0,0,0.5,7.3,827,56,64,0.26,40.5,1.8,460,0.16,1296,1
Virvade,Virvade,", location : Location : GOPAL DHOKATE [ Source type : Deep Tubewell ] [ schemeId : 6314179, scheme name : GOPAL DHOKATE, Type : Handpump ]",45079,34,0,0,0,0.5,7.2,748,52,62,0.22,38.6,1.6,420,0.14,1168,1
Virvade,Virvade,", location : Location : near gavthan [ Source type : Deep Tubewell ] [ schemeId : 1296, scheme name : VIRWADE, Type : Handpump ]",45079,34,0,0,0,0.5,7.3,917,60,68,0.24,30.5,2.2,560,0.18,1436,1
Vithobawadi,Vithobawadi,Individual house tap water VANDANA CHAVAN,45175,32,0,0,0,0.2,7.1,160,26,33,0.001,1,0.6,186,0.06,211,1
Vithobawadi,Vithobawadi,Individual house tap water SANDEEP PANDHARE,45175,32,0,0,0,0.5,7,160,26,33,0.001,1,0.9,186,0.04,211,1
Vithobawadi,Vithobawadi,"Others, location : MALWADI",45097,33,2,0,0,0.19,7.18,338,70,50,0.12,16.8,3.8,170,0.1,448,1
Vithobawadi,Vithobawadi,"Source Type : Open Well, location : NEAR GAONTHAN",45097,33,2,0,0,0.18,7.23,346,74,46,0.1,46.6,3.6,166,0.1,460,1
Vithobawadi,Vithobawadi,School name : VITTHALWADI,45097,33,3,0,0,0.19,7.18,338,70,50,0.12,16.8,3.8,170,0.1,448,1
Vithobawadi,Vithobawadi,Anganwadi name : anganwadi 286,45097,33,3,0,0,0.19,7.18,338,70,50,0.12,16.8,3.8,170,0.1,448,1
Wadgaon Haveli,Wadgaon Haveli,Anganwadi name : 16vadgoan,45131,26,0,0,0,0.4,7.3,474,48,40,0.5,28.1,1.1,312,0.09,748,1
Wadgaon Haveli,Wadgaon Haveli,Anganwadi name : 175 vadgoan,45131,26,0,0,0,0.5,7.3,402,40,40,0.1,15.1,1.1,284,0.11,654,1
Wadgaon Haveli,Wadgaon Haveli,Anganwadi name : 288 vadgoan,45131,26,0,0,0,0.5,7.3,482,40,60,0.4,16.25,1.2,288,0.1,750,1
Wadgaon Haveli,Wadgaon Haveli,Anganwadi name : 290,45131,26,0,0,0,0.5,7.3,402,40,40,0.1,15.1,1.1,284,0.08,654,1
Wadgaon Haveli,Wadgaon Haveli,Anganwadi name : ANGANWADI 291,45131,26,0,0,0,0.4,7.3,474,48,40,0.5,28.1,1.1,312,0.09,748,1
Wadgaon Haveli,Wadgaon Haveli,Anganwadi name : ANGANWADI MINI NEW chavanvasti,45131,26,0,0,0,0.4,7.3,474,48,40,0.5,28.1,1.1,312,0.06,748,1
Wadgaon Haveli,Wadgaon Haveli,"Others, location : gaonthan",45176,32,0,0,0,0.5,7.3,380,34,33,0.001,1,0.9,198,0.06,256,1
Wadgaon Haveli,Wadgaon Haveli,School name : MADYAMIK VIDYA MANDIR WADGAON HAVELI,45131,26,0,0,0,0.5,7.3,550,218,54,0.11,38.1,2.2,226,0.11,732,1
Wadgaon Haveli,Wadgaon Haveli,"Others, location : Beghar Wasti Kanya Shala",45131,26,0,0,0,0.5,7.33,550,218,54,0.11,38.1,2.2,226,0.13,732,1
Wadgaon Haveli,Wadgaon Haveli,"Others, location : Harshad Jagtap",45131,26,0,0,0,0.5,7.3,402,40,40,0.1,15.1,1.1,284,0.11,654,1
Wadgaon Haveli,Wadgaon Haveli,"Source Type : Open Well, location : NEAR GAONTHAN",45090,34,3,0,0,0.4,7.3,474,48,40,0.5,28.1,1.1,312,0.08,748,1
Wadgaon Haveli,Wadgaon Haveli,"Others, location : Beghar Wasti",45090,34,3,0,0,0.5,7.3,402,40,40,0.1,15.1,1.1,284,0.09,654,1
Wadgaon Haveli,Wadgaon Haveli,"Source Type : Open Well, location : NEAR NALLA",45090,34,3,0,0,0.5,7.28,432,122,74,0.16,22.6,1.1,190,0.06,576,1
Wadgaon Haveli,Wadgaon Haveli,"Source Type : Deep Tubewell, location : VASTI",45090,34,3,0,0,0.5,7.33,550,218,54,0.11,38.1,2.2,226,0.08,732,1
Wadgaon Haveli,Wadgaon Haveli,"Others, location : Subhash Patil Hotel",45090,34,2,0,0,0.5,7.4,570,130,74,0.11,50,2,218,0.08,890,1
Wadgaon Haveli,Wadgaon Haveli,"Others, location : Maruti Mandir",45090,34,3,0,0,0.5,7.3,482,40,60,0.4,16.25,1.2,288,0.08,750,1
Wagheshwar,Wagheshwar,School name : z.p.school,45133,26,0,0,0,0.6,7.4,556,138,34,0.36,27.1,1.8,198,0.05,740,1
Wagheshwar,Wagheshwar,Individual house tap water Vithal Rajaram Jadhav,45089,25,2,0,0,0.6,7.4,556,138,34,0.36,27.1,1.8,198,0.04,740,1
Wagheshwar,Wagheshwar,Individual house tap water Vikas Shrirang Bhange,45089,25,2,0,0,0.6,7.4,555,138,32,0.34,27.08,1.78,196,0.04,739,1
Wagheshwar,Wagheshwar,"Source Type : Open Well, location : NEAR NAULA",45089,33,3,0,0,0.6,7.4,556,138,34,0.36,27.1,1.8,198,0.04,740,1
Wagheshwar,Wagheshwar,Anganwadi name : Anganwadi,45089,25,2,0,0,0.6,7.4,555,138,32,0.34,27.08,1.78,196,0.04,739,1
Wanyachiwadi,Wanyachiwadi,Anganwadi name : Anganwadi,45175,26,0,0,0,0.4,7.1,374,34,33,0.001,0.12,0.9,186,0.02,154,1
Wanyachiwadi,Wanyachiwadi,Individual house tap water Nilesh Hanmant Pawar,45089,33,2,0,0,0.6,7.3,380,114,34,0.08,12.6,2.6,200,0.06,506,1
Wanyachiwadi,Wanyachiwadi,Individual house tap water Dipak Balaso Salunkhe,45089,33,3,0,0,0.5,7.3,366,98,38,0.2,4.1,1.04,194,0.02,484,1
Wanyachiwadi,Wanyachiwadi,"Source Type : Open Well, location : NEAR GAOTHAN",45089,33,2,0,0,0.5,7.3,366,98,38,0.2,4.1,1.04,194,0.02,484,1
Wanyachiwadi,Wanyachiwadi,", location : Location : GP OFFICE [ Source type : Deep Tubewell ] [ schemeId : 6314195, scheme name : GP OFFICE, Type : Handpump ]",45089,34,3,0,0,0.6,7.3,380,114,34,0.08,12.6,2.6,200,0.06,506,1
Wanyachiwadi,Wanyachiwadi,School name : z.p.school,45089,25,2,0,0,0.5,7.3,420,82,40,0.08,3.1,5.35,270,0.06,558,1
Yadavwadi,Yadavawadi,School name : z.p.school,45176,26,0,0,0,0.5,7.3,160,34,33,0.001,1,0.9,211,0.02,256,1
Yadavwadi,Yadavawadi,Individual house tap water MANISHA VILAS YADAV,45174,26,0,0,0,0.4,7,160,34,33,0.001,0.12,0.9,211,0.02,210,1
Yadavwadi,Yadavawadi,Individual house tap water KISAN YASHAWANT YADAV,45174,26,0,0,0,0.4,7,160,42,33,0.001,0.12,1.1,211,0.02,210,1
Yadavwadi,Yadavawadi,Anganwadi name : Anganwadi 245,45175,26,0,0,0,0.5,7.3,160,26,33,0.11,0.12,0.9,296,0.09,210,1
Yadavwadi,Yadavawadi,"Source Type : Open Well, location : NEAR GAOTHAN",45089,33,3,0,0,0.6,7.3,402,62,78,0.4,29.6,1,174,0.04,630,1
Yashwantnagar,Yeshwantnagar,"Others, location : YASHWANTRAO CHAVAN VIDYALAY",45176,26,0,0,0,0.5,7.3,160,26,33,0.001,0.12,0.9,211,0.02,256,1
Yashwantnagar,Yeshwantnagar,Individual house tap water AJAY VIJAY MANE,45174,26,0,0,0,0.4,7.6,160,34,18,0.001,0.12,2.6,211,0.012,211,1
Yashwantnagar,Yeshwantnagar,Individual house tap water SAYAJI KHADANG,45174,33,0,0,0,0.4,7,160,34,33,0.001,0.4,0.9,211,0.02,211,1
Yashwantnagar,Yeshwantnagar,"Source Type : Deep Tubewell, location : NEAR KRISHNA RIVER",45089,33,2,0,0,0.5,7.1,570,164,46,0.06,22.1,4.1,286,0.06,758,1
Yashwantnagar,Yeshwantnagar,Anganwadi name : anganwadi 248,45089,33,2,0,0,0.5,7.3,602,132,154,0.08,29.06,4,250,0.04,944,1
Yashwantnagar,Yeshwantnagar,Anganwadi name : anganwadi 246,45089,33,2,0,0,0.5,7.3,602,132,154,0.08,29.06,4,4,0.04,944,1
Yashwantnagar,Yeshwantnagar,Anganwadi name : anganwadi 247,45089,33,2,0,0,0.5,7.3,602,132,154,0.08,29.06,4,250,0.04,944,1
Yashwantnagar,Yeshwantnagar,School name : z.p.school,45089,25,2,0,0,0.5,7.2,700,158,78,1.2,5.31,2.12,258,0.04,927,1
Yelgaon,Yelgaon,Individual house tap water VISHNU AAVALE,45175,32,0,0,0,0.5,7.3,160,34,33,0.001,0.12,0.9,211,0.06,211,1
Yelgaon,Yelgaon,Individual house tap water PRASHANT MANE,45175,26,0,0,0,0.5,7.3,160,34,33,0.001,1,0.6,186,0.02,154,1
Yelgaon,Yelgaon,"Source Type : Open Well, location : in habitaiton",45097,33,2,0,0,0.08,,274,58,38,0.3,6.04,0.58,118,0.04,360,1
Yelgaon,Yelgaon,"Source Type : Open Well, location : MAHAVLI WELL",45097,33,3,0,0,0.08,7.3,576,138,70,0.22,12.01,0.82,290,0.06,764,1
Yelgaon,Yelgaon,Individual house tap water boudh wasti,45097,33,2,0,0,0.05,7.3,322,98,18,0.2,1,3.1,142,0.04,426,1
Yelgaon,Yelgaon,School name : z.p.school,45097,33,2,0,0,0.08,7.2,274,58,38,0.3,6.04,0.58,118,0.04,360,1
Yelgaon,Yelgaon,Anganwadi name : anganwadi YELGAON315,45097,33,2,0,0,0.08,7.2,274,58,38,0.3,6.04,0.58,118,0.04,360,1
Yelgaon,Yelgaon,"Source Type : Deep Tubewell, location : NEAR NALLA",45097,33,3,0,0,0.1,7.2,258,82,18,0.9,4.6,2.12,110,0.06,342,1
YENAPE,Chormarwadi,"Source Type : Open Well, location : NEAR DAM GHOGAON",45097,33,2,0,0,0.6,7.2,342,102,30,0.42,3.12,1.98,186,0.08,448,1
YENAPE,MATEKERWADI,"Source Type : Open Well, location : NEAR DAM",45097,33,2,0,0,0.6,7.1,172,58,22,0.31,0.22,,66,0.09,225,1
YENAPE,Shewalewadi Yenape,"Source Type : Open Well, location : IN HABITATION",45097,33,2,0,0,0.6,7.2,264,42,20,0.16,5.28,0.62,118,0.09,348,1
